IdPuntoRecarga|Operador|Direccion|CodPostal|Provincia|Municipio|Localizacion|CoordenadaXDec|CoordenadaYDec|PotenciaMaxima
ES*ERA*E25525|ERANOVUM E-MOBILITY S.L.|P.º De La Salud, 57, 28942 Fuenlabrada, Madrid|28942|ESP|Fuenlabrada|APARCAMIENTO EN SUPERFICIE|-3.82005|40.28846|120.00
ES*ERA*E25530|ERANOVUM E-MOBILITY S.L.|C. Nicolás Copérnico, 311, Periurbano - Rural, 33211 Gijón, Asturias|33211|ESP|Gijón|APARCAMIENTO EN SUPERFICIE|-5.68928|43.50831|120.00
ES*ERA*E25531|ERANOVUM E-MOBILITY S.L.|C. Marqués De Teverga, 4, 33401 Avilés, Asturias|33401|ESP|Avilés|APARCAMIENTO EN SUPERFICIE|-5.92417|43.57078|120.00
ES*ERA*E25532|ERANOVUM E-MOBILITY S.L.|Carrer Solidaritat, 4, 46960 Aldaia, Valencia|46960|ESP|Aldaia|APARCAMIENTO EN SUPERFICIE|-0.45757|39.47582|120.00
ES*ERA*E25526|ERANOVUM E-MOBILITY S.L.|Carrer De Joan Amades I Gelats, 299, 17003 Girona|17003|ESP|Girona|APARCAMIENTO EN SUPERFICIE|2.81217|41.95908|30.00
ES*ERA*E25535|ERANOVUM E-MOBILITY S.L.|C. Virgen De La Paz, 24, 29400 Ronda, Málaga|29400|ESP|Ronda|APARCAMIENTO EN SUPERFICIE|-5.16662|36.74312|22.00
ES*ERA*E25533|ERANOVUM E-MOBILITY S.L.|C. Miguel Ángel, 111, 41014 Sevilla|41014|ESP|Sevilla|APARCAMIENTO EN SUPERFICIE|-5.96791|37.32108|22.00
ES*ERA*E25534|ERANOVUM E-MOBILITY S.L.|C. Gaviota, 17, 41006 Sevilla|41006|ESP|Sevilla|APARCAMIENTO EN SUPERFICIE|-5.95525|37.38437|22.00
ES*ERA*E25473|ERANOVUM E-MOBILITY S.L.|Racó Dels Pins, 1, Poblados Del Nte., 46100 Burjasot, Valencia|46100|ESP|Burjassot|APARCAMIENTO EN SUPERFICIE|-0.40227|39.50179|7.40
ES*ERA*E25538|ERANOVUM E-MOBILITY S.L.|Calle Estional, 42, 04712 Balerma, Almería, España|4712|ESP|Balerma|APARCAMIENTO EN SUPERFICIE|-2.88518|36.73137|60.00
ES*ERA*E25542|ERANOVUM E-MOBILITY S.L.|Polígono Comarca I, 24, 31160 Orcoyen, Navarra|31160|ESP|Orcoyen|APARCAMIENTO EN SUPERFICIE|-1.68824|42.8261|60.00
ES*ERA*E25543|ERANOVUM E-MOBILITY S.L.|C. Escultor Eduardo Chillida & C. Rafael Cansinos Assens, 41008 Sevilla|41008|ESP|Sevilla|APARCAMIENTO EN SUPERFICIE|-5.97136|37.40496|22.00
ES*ERA*E25540|ERANOVUM E-MOBILITY S.L.|C. Rafael De Las Heras, 1, 40196 La Lastrilla, Segovia|40196|ESP|La Lastrilla|APARCAMIENTO EN SUPERFICIE|-4.10087|40.96091|150.00
ES*ERA*E25547|ERANOVUM E-MOBILITY S.L.|Av. Molí De Vent, 5, 46530 Puçol, València|46530|ESP|Puçol|APARCAMIENTO EN SUPERFICIE|-0.31021|39.61808|120.00
ES*ERA*E25548|ERANOVUM E-MOBILITY S.L.|Cam. Puertas Claras, 5, 30430 Cehegín, Murcia|30430|ESP|Cehegín|APARCAMIENTO EN SUPERFICIE|-1.78414|38.08566|120.00
ES*ERA*E25552|ERANOVUM E-MOBILITY S.L.|Cam. De Paredes, 33429 Paredes, Asturias|33420|ESP|La Belga|APARCAMIENTO EN SUPERFICIE|-5.8155|43.39339|120.00
ES*ERA*E25549|ERANOVUM E-MOBILITY S.L.|Av. De Los Descubrimientos, S / N, 41927 Mairena Del Aljarafe, Sevilla|41927|ESP|Mairena del Aljarafe|APARCAMIENTO EN SUPERFICIE|-6.05034|37.3501|30.00
ES*ERA*E25569|ERANOVUM E-MOBILITY S.L.|C. Juan Carvallo, 3, 41006 Sevilla|41006|ESP|Sevilla|APARCAMIENTO EN SUPERFICIE|-5.95396|37.37721|22.00
ES*ERA*E25554|ERANOVUM E-MOBILITY S.L.|Av. Fernando De Los Ríos, 3, 18300 Loja, Granada|18300|ESP|Loja|APARCAMIENTO EN SUPERFICIE|-4.15582|37.17266|120.00
ES*ERA*E25570|ERANOVUM E-MOBILITY S.L.|C. Niña De La Alfalfa, 6, 41009 Sevilla|41009|ESP|Sevilla|APARCAMIENTO EN SUPERFICIE|-5.98112|37.41041|22.00
ES*PRR*EES51100000301|Prio Recharge Sl.|Carrer de Joanot Martorell, S/N|08403|Barcelona|Granollers|OTRO|2.2770525|41.6098548|90.00
ES*IBD*E250229|IBERDROLA CLIENTES S.A.U|Francisco Javier Sauquillo,S/N|28944|MADRID|FUENLABRADA|APARCAMIENTO EN SUPERFICIE|-3.79232|40.285434|22.00
ES*IBD*E250249|IBERDROLA CLIENTES S.A.U|Sarmiento Rivera,15|36860|PONTEVEDRA|PONTEAREAS|APARCAMIENTO EN SUPERFICIE|-8.500752|42.170966|22.00
ES*IBD*E235360|IBERDROLA CLIENTES S.A.U|Cerdeño,1|33010|ASTURIAS|OVIEDO|APARCAMIENTO ÁEREO|-5.818269|43.369964|22.00
ES*IBD*E235486|IBERDROLA CLIENTES S.A.U|Doña Ines,34|3184|ALICANTE|TORREVIEJA|EN LA CALLE|-0.69026|37.99889|50.00
ES*IBD*E249985|IBERDROLA CLIENTES S.A.U|13 Rosas,21|46930|VALENCIA|QUART DE POBLET|APARCAMIENTO EN SUPERFICIE|-0.445952|39.480331|22.00
ES*IBD*E250319|IBERDROLA CLIENTES S.A.U|Valle De La Ballestera,58|46015|VALENCIA|VALENCIA|APARCAMIENTO EN SUPERFICIE|-0.403979|39.478796|22.00
ES*IBD*E233432|IBERDROLA CLIENTES S.A.U|Ramón Llull,1|8232|BARCELONA|VILADECAVALLS|APARCAMIENTO ÁEREO|1.979195|41.562967|150.00
ES*IBD*E227569|IBERDROLA CLIENTES S.A.U|Del Cristal,8|33401|ASTURIAS|AVILES|APARCAMIENTO EN SUPERFICIE|-5.926099|43.572584|22.00
ES*IBD*E227707|IBERDROLA CLIENTES S.A.U|Sorts (De Les),Sn|3740|ALICANTE|GATA DE GORGOS|APARCAMIENTO ÁEREO|0.0889|38.7769|7.36
ES*IBD*E250302|IBERDROLA CLIENTES S.A.U|Benilloba,3|3820|ALICANTE|L'ALQUERIA D'ASNAR|APARCAMIENTO EN SUPERFICIE|-0.437525|38.7423|22.00
ES*IBD*E251044|IBERDROLA CLIENTES S.A.U|Lermandabidea,8-11|1015|ARABA|VITORIA GASTEIZ|APARCAMIENTO EN SUPERFICIE|-2.7422685|42.8458304|7.40
ES*IBD*E250931|IBERDROLA CLIENTES S.A.U|Mª Auxiliadora,2|11300|CADIZ|LA LINEA DE LA CONCEPCION|APARCAMIENTO EN SUPERFICIE|-5.344642|36.16272|22.00
ES*IBD*E234263|IBERDROLA CLIENTES S.A.U|De La Santa Cruz,56|39100|CANTABRIA|SANTA CRUZ DE BEZANA|EN LA CALLE|-3.914942|43.434744|50.00
ES*IBD*E222422|IBERDROLA CLIENTES S.A.U|Tecnologico,206|48170|BIZKAIA|ZAMUDIO|EN LA CALLE|-2.8625|43.294763|22.00
ES*IBD*E250257|IBERDROLA CLIENTES S.A.U|Costa Brava,53|17411|GIRONA|VIDRERES|APARCAMIENTO EN SUPERFICIE|2.777792|41.79131|7.40
ES*PRR*EES51200000501|Prio Recharge Sl.|Carrer la Pireta, s/n|17469|Girona|Far d'Empordà, El|OTRO|2.993694|42.251583|90.00
ES*PRR*EES30000000101|Prio Recharge Sl.|P.º de Sta. María de la Cabeza,168|28019|Madrid|Madrid|OTRO|-3.7170293|40.3862456|60.00
ES*SOL*E4391|Electrica Sollerense SA|Aparcamiento Calle Bellavista|7109|Balears, Illes|Fornalutx|GARAJE SUBTERRÁNEO|2.74039|39.781223|22.17
ES*SOL*E11957|Electrica Sollerense SA|Carrer 31 De Març, 2-4|7570|Balears, Illes|Artà|EN LA CALLE|3.347496|39.691377|7.36
ES*SOL*E4413|Electrica Sollerense SA|Plaça Bassa D'en Fasol S/N
Colonia De Sant Pere|7579|Balears, Illes|Artà|EN LA CALLE|3.276489|39.736996|22.17
ES*SOL*E4025|Electrica Sollerense SA|Carrer De Sa Romaguera,, Nº35|7100|Balears, Illes|Sóller|EN LA CALLE|2.714813|39.768359|22.17
ES*SOL*E4390|Electrica Sollerense SA|Avenida Arbona Colom, 7|7109|Balears, Illes|Fornalutx|EN LA CALLE|2.7415|39.783472|22.17
ES*SOL*E4649|Electrica Sollerense SA|Viladomat 310-310-314 Gar Parking|8029|Cataluña|Barcelona|GARAJE SUBTERRÁNEO|2.144592|41.389435|7.36
ES*SOL*E4651|Electrica Sollerense SA|Aragó 465 , Parking|8013|Cataluña|Barcelona|GARAJE SUBTERRÁNEO|2.179287|41.403233|7.36
ES*SOL*E11410|Electrica Sollerense SA|Diputació, 239 (Parking)|8007|Cataluña|Barcelona|GARAJE SUBTERRÁNEO|2.164834|41.388888|7.36
ES*SOL*E4600|Electrica Sollerense SA|C/ De Provença, 219|8008|Cataluña|Barcelona|GARAJE SUBTERRÁNEO|2.158799|41.39291|7.36
ES*SOL*E14532|Electrica Sollerense SA|Plaça Del Bisbe Berenguer De Palou, 13|7003|Balears, Illes|Palma de Mallorca|EN LA CALLE|2.649018|39.575802|24.00
ES*SOL*E4653|Electrica Sollerense SA|Sepúlveda 156-156-160 Gar Parking|8011|Cataluña|Barcelona|GARAJE SUBTERRÁNEO|2.161419|41.382232|7.36
ES*SOL*E5230|Electrica Sollerense SA|Passeig De Mallorca, 8|7012|Balears, Illes|Palma de Mallorca|GARAJE SUBTERRÁNEO|2.642452|39.572026|7.36
ES*SOL*E10189|Electrica Sollerense SA|Avinguda D'alexandre Rosselló|7004|Balears, Illes|Palma de Mallorca|GARAJE SUBTERRÁNEO|2.653876|39.576729|7.36
ES*RSM*E000000000100|REMO SUSTAINABLE MOBILITY S.L|Avd. de la Fira, 25|46860|Valencia/València|Albaida|GARAJE SUBTERRÁNEO|-0.5214257|38.840873|120.00
ES*RSM*E000000000078|REMO SUSTAINABLE MOBILITY S.L|Avd. de Castilla, 51A|46370|Valencia/València|Chiva|APARCAMIENTO EN SUPERFICIE|-0.7179286|39.4723837|120.00
ES*RSM*E000000000075|REMO SUSTAINABLE MOBILITY S.L|Calle Vinyals,1|12110|Castellón/Castelló|Alcora, l'|GARAJE SUBTERRÁNEO|-0.2143678|40.0728495|120.00
ES*RSM*E000000000124|REMO SUSTAINABLE MOBILITY S.L|C.de Villajoyosa,3|46340|Valencia/València|Requena|APARCAMIENTO EN SUPERFICIE|-1.1014501|39.4873197|120.00
ES*PLE*E601R0RDDPHRWC2404A008A0|PLENOIL S.L.|Paseo De Arromolinos 37|37008|CASTILLA Y LEON|SALAMANCA|EN LA CALLE|-5.6544294|40.9401809|6.00
ES*PLE*E601R0RDDPHRWC2404A005A0|PLENOIL S.L.|Avda. El Treinta 105|4710|ANDALUCÍA|ALMERÍA|EN LA CALLE|-2.7939787|36.7769579|6.00
ES*PLE*E901R0RDDFLC2404A009A0|PLENOIL S.L.|Rúa País Vasco|15707|GALICIA|PONTEVEDRA|EN LA CALLE|-8.491505|42.9091544|6.00
ES*PLE*E601R0RDDFLRWC2408A030A0|PLENOIL S.L.|C/ De La Constitución|28946|MADRID|MADRID|EN LA CALLE|-3.7832521|40.2807083|6.00
ES*FEN*E*0175|FENIE ENERGIA SA|Avda. Miramar, 1|39540|Cantabria|San Vicente de la Barquera|EN LA CALLE|-4.399194|43.383806|2.30
ES*PLE*E601Z0ZD3FLC2344A002A0|PLENOIL S.L.|Avda. Mutxamiel|3550|COMUNITAT VALENCIANA|ALICANTE|EN LA CALLE|-0.439435|38.406526|60.00
ES*FEN*E*0409|FENIE ENERGIA SA|AVD. RONCESVALLES (ORREAGA ETORBIDEA), 39|31630|Navarra|Esteribar|APARCAMIENTO EN SUPERFICIE|-1.50424|42.93324|22.00
ES*ENE*E054|ENERGEA CONSULTING Y ASESORES SL|Poligono Parque Empresarial de Taboada S/N, 27550, Taboada, Lugo|27550|Lugo|Taboada|OTRO|-7.7707473|42.7239045|50.00
ES*FEN*E*0504|FENIE ENERGIA SA|Calle Carrebarriuso, 3|09140|Burgos|Merindad de Río Ubierna|APARCAMIENTO EN SUPERFICIE|-3.6812942|42.4351139|22.00
ES*FEN*E*0510|FENIE ENERGIA SA|Avenida La Moraleda, S/N|29679|Málaga|Benahavís|EN LA CALLE|-5.04489|36.52506|2.30
ES*FEN*E*0542|FENIE ENERGIA SA|Calle San Vicente, 23|46310|Valencia/València|Venta del Moro|APARCAMIENTO EN SUPERFICIE|-1.3827547|39.4765425|7.40
ES*FEN*E*0550|FENIE ENERGIA SA|c/ Vuelta del Castillo, nº 1|31007|Navarra|Pamplona/Iruña|APARCAMIENTO EN SUPERFICIE|-1.64721402|42.8087192|22.00
ES*FEN*E*0551|FENIE ENERGIA SA|c/ Vuelta del Castillo, nº1|31007|Navarra|Pamplona/Iruña|APARCAMIENTO EN SUPERFICIE|-1.64716976|42.80873|22.00
ES*FEN*E*0147|FENIE ENERGIA SA|Plaza Mayor, 2|09120|Burgos|Villadiego|EN LA CALLE|-4.00981|42.516006|2.30
ES*FEN*E*0174|FENIE ENERGIA SA|Sendero de la Eme, 1|42200|Soria|Almazán|APARCAMIENTO EN SUPERFICIE|-2.538852|41.489344|2.30
ES*FEN*E*0453|FENIE ENERGIA SA|Calle Eguzki, 3|31192|Navarra|Aranguren|EN LA CALLE|-1.61888889|42.7997222|7.40
ES*FEN*E*0506|FENIE ENERGIA SA|Lugar Aios Noalla, 4|36979|Pontevedra|Sanxenxo|APARCAMIENTO EN SUPERFICIE|-8.85284801|42.4062513|7.40
ES*RSM*E000000000093|REMO SUSTAINABLE MOBILITY S.L|PLAZA PRIMER DE MAIG, 1|46600|Valencia/València|Alzira|GARAJE SUBTERRÁNEO|-0.4314557|39.150563|120.00
ES*RSM*E000000000079|REMO SUSTAINABLE MOBILITY S.L|CARRETERA A-228, P.K. 31+630|44431|Teruel|Alcalá de la Selva|APARCAMIENTO EN SUPERFICIE|-0.7002446|40.358339|120.00
ES*RSM*E000000000074|REMO SUSTAINABLE MOBILITY S.L|AVENIDA DE LA DIPUTACION PROVINCIAL,32|46850|Valencia/València|Olleria, l'|APARCAMIENTO EN SUPERFICIE|-0.5532312|38.913286|120.00
ES*RSM*E000000000094|REMO SUSTAINABLE MOBILITY S.L|CALLE DE LA CORREDERA,100|02640|Albacete|Almansa|GARAJE SUBTERRÁNEO|-1.0941365|38.865621|120.00
ES*RSM*E000000000101|REMO SUSTAINABLE MOBILITY S.L|BAJADA DEL CARMEN,8|46800|Valencia/València|Xàtiva|GARAJE SUBTERRÁNEO|-0.519735|38.9912818|120.00
ES*RSM*E000000000095|REMO SUSTAINABLE MOBILITY S.L|AVENIDA DE LA ALAMEDA, 17|03803|Alicante/Alacant|Alcoy/Alcoi|GARAJE SUBTERRÁNEO|-0.4797758|38.7000723|60.00
ES*RSM*E000000000096|REMO SUSTAINABLE MOBILITY S.L|CALLE VIA PRIMILIA, 151|08338|Barcelona|Premià de Dalt|EN LA CALLE|2.36325145|41.4984|60.00
ES*RSM*E000000000166|REMO SUSTAINABLE MOBILITY S.L|CL. SANT VICENT FERRER,67|46702|Valencia/València|Gandia|GARAJE SUBTERRÁNEO|-0.185076|38.963115|30.00
ES*IBD*E233966|IBERDROLA CLIENTES S.A.U|Mariana Pineda,S/N|18500|GRANADA|GUADIX|APARCAMIENTO ÁEREO|-3.145801|37.309472|22.00
ES*IBD*E235264|IBERDROLA CLIENTES S.A.U|Jesus,N/A|43500|TARRAGONA|TORTOSA|APARCAMIENTO ÁEREO|0.514071|40.818985|22.00
ES*IBD*E229298|IBERDROLA CLIENTES S.A.U|Calle Nuestra Señora Del Carmen,70|35660|LAS PALMAS|LA OLIVA|APARCAMIENTO ÁEREO|-13.87026|28.732742|2.80
ES*IBD*E249727|IBERDROLA CLIENTES S.A.U|Vi Via Servicio Autopista Tf-1 11,N/A|38660|STA CRUZ DE TENERIFE|ADEJE|APARCAMIENTO ÁEREO|-16.722152|28.0683|7.40
ES*IBD*E235343|IBERDROLA CLIENTES S.A.U|Friedich Wilhelm Sertüner,N/A|8100|BARCELONA|MOLLET DEL VALLES|APARCAMIENTO ÁEREO|2.224855|41.54975|150.00
ES*IBD*E249677|IBERDROLA CLIENTES S.A.U|Norte Del,112|35013|LAS PALMAS|LAS PALMAS DE GRAN CANARIA|APARCAMIENTO ÁEREO|-15.443003|28.101904|5.50
ES*IBD*E235574|IBERDROLA CLIENTES S.A.U|Lengua Española,15|28916|MADRID|LEGANES|APARCAMIENTO ÁEREO|-3.742271|40.330649|50.00
ES*IBD*E233482|IBERDROLA CLIENTES S.A.U|Luis Peidro,11|28007|MADRID|MADRID|EN LA CALLE|-3.673064|40.396802|65.00
ES*IBD*E250923|IBERDROLA CLIENTES S.A.U|Plaza Lealtad,3|28014|MADRID|MADRID|EN LA CALLE|-3.692146|40.416173|39.00
ES*IBD*E251120|IBERDROLA CLIENTES S.A.U|Calle De Los Chulapos,2|28005|MADRID|MADRID|EN LA CALLE|-3.720209|40.407347|39.00
ES*IBD*E249879|IBERDROLA CLIENTES S.A.U|Landaben,1|31170|NAVARRA|OLZA|EN LA CALLE|-1.69188|42.812268|22.00
ES*IBD*E249265|IBERDROLA CLIENTES S.A.U|Menendez Pidal,4|28660|MADRID|BOADILLA DEL MONTE|APARCAMIENTO ÁEREO|-3.89989|40.411196|7.40
ES*IBD*E251060|IBERDROLA CLIENTES S.A.U|Rodriguez San Pedro,5|28015|MADRID|MADRID|APARCAMIENTO EN SUPERFICIE|-3.707265|40.431493|50.00
ES*IBD*E250378|IBERDROLA CLIENTES S.A.U|Andalucia,21|34004|PALENCIA|PALENCIA|APARCAMIENTO EN SUPERFICIE|-4.51498|42.00572|22.00
ES*IBD*E251106|IBERDROLA CLIENTES S.A.U|Covadonga,6|46680|VALENCIA|ALGEMESI|APARCAMIENTO EN SUPERFICIE|-0.431639|39.190476|22.00
ES*IBD*E250458|IBERDROLA CLIENTES S.A.U|Apel.Les Mestres,103|8820|BARCELONA|EL PRAT DE LLOBREGAT|APARCAMIENTO EN SUPERFICIE|2.084764|41.324392|22.00
ES*UMH*E01_E|UNIVERSIDAD MIGUEL HERNANDEZ DE ELCHE|AVENIDA DE LA UNIVERSIDAD S/N. RECTORADO Y CONSEJO SOCIAL|03202|Alicante/Alacant|Elche/Elx|APARCAMIENTO EN SUPERFICIE|-0.684929|38.274884|22.00
ES*IBD*E250223|IBERDROLA CLIENTES S.A.U|Calle Castellar 2-6|08391|Barcelona|Tiana|EN LA CALLE|2.26974|41.47822|22.00
ES*IBD*E222723|IBERDROLA CLIENTES S.A.U|Rio Muni,8|3007|ALICANTE|ALICANTE|APARCAMIENTO ÁEREO|-0.517816|38.343148|22.00
ES*IBD*E222968|IBERDROLA CLIENTES S.A.U|Villamartin,1|41600|SEVILLA|ARAHAL|APARCAMIENTO ÁEREO|-5.549419|37.252226|22.00
ES*IBD*E222972|IBERDROLA CLIENTES S.A.U|Praga,S/N|11405|CADIZ|JEREZ DE LA FRONTERA|APARCAMIENTO ÁEREO|-6.109505|36.693112|22.00
ES*IBD*E223101|IBERDROLA CLIENTES S.A.U|Infanta Leonor,2|9500|BURGOS|MEDINA DE POMAR|APARCAMIENTO ÁEREO|-3.497478|42.934131|22.00
ES*IBD*E222934|IBERDROLA CLIENTES S.A.U|Juan Carlos I,97|30890|MURCIA|PUERTO LUMBRERAS|APARCAMIENTO ÁEREO|-1.796847|37.574898|22.00
ES*IBD*E222984|IBERDROLA CLIENTES S.A.U|El Juncal,2|41310|SEVILLA|BRENES|APARCAMIENTO ÁEREO|-5.88008|37.542229|22.00
ES*IBD*E222978|IBERDROLA CLIENTES S.A.U|Pontevedra,S/N|36680|PONTEVEDRA|A ESTRADA|APARCAMIENTO ÁEREO|-8.500277|42.685685|22.00
ES*IBD*E223010|IBERDROLA CLIENTES S.A.U|El Arbol,17|48980|BIZKAIA|SANTURTZI|APARCAMIENTO ÁEREO|-3.046288|43.320208|22.00
ES*IBD*E222932|IBERDROLA CLIENTES S.A.U|Duque De Lliria,81|46160|VALENCIA|LLIRIA|APARCAMIENTO ÁEREO|-0.600377|39.629025|22.00
ES*IBD*E220549|IBERDROLA CLIENTES S.A.U|Pais Valencia,1|3509|ALICANTE|FINESTRAT|APARCAMIENTO ÁEREO|-0.17864|38.536653|22.00
ES*IBD*E223002|IBERDROLA CLIENTES S.A.U|Portal De Betoño,10|1013|ARABA|VITORIA GASTEIZ|APARCAMIENTO ÁEREO|-2.660075|42.858609|22.00
ES*IBD*E227662|IBERDROLA CLIENTES S.A.U|Manolete,S/N|14005|CORDOBA|CORDOBA|APARCAMIENTO ÁEREO|-4.80197|37.877227|22.00
ES*IBD*E222273|IBERDROLA CLIENTES S.A.U|Trafalgar,4|19004|GUADALAJARA|GUADALAJARA|APARCAMIENTO ÁEREO|-3.185901|40.628618|22.00
ES*IBD*E222990|IBERDROLA CLIENTES S.A.U|De Ubeda,2|23100|JAEN|MANCHA REAL|APARCAMIENTO ÁEREO|-3.608414|37.790022|22.00
ES*IBD*E222938|IBERDROLA CLIENTES S.A.U|C -Sector Sup.C4,0|30880|MURCIA|AGUILAS|APARCAMIENTO ÁEREO|-1.566271|37.411782|22.00
ES*IBD*E222495|IBERDROLA CLIENTES S.A.U|De La Industria,15|14100|CORDOBA|LA CARLOTA|APARCAMIENTO ÁEREO|-4.924514|37.676051|22.00
ES*IBD*E227401|IBERDROLA CLIENTES S.A.U|Molin De La Casuca,S/N|33011|ASTURIAS|OVIEDO|APARCAMIENTO ÁEREO|-5.819199|43.388972|22.00
ES*IBD*E223099|IBERDROLA CLIENTES S.A.U|Don Fermin Martin Carrillo,1|45223|TOLEDO|SESEÑA|APARCAMIENTO ÁEREO|-3.693948|40.110309|22.00
ES*IBD*E223121|IBERDROLA CLIENTES S.A.U|Andalucia,S/N|29680|MALAGA|ESTEPONA|APARCAMIENTO ÁEREO|-5.14751|36.431401|22.00
ES*IBD*E227413|IBERDROLA CLIENTES S.A.U|Luarca,1|28250|MADRID|TORRELODONES|APARCAMIENTO ÁEREO|-3.924426|40.571351|22.00
ES*IBD*E222479|IBERDROLA CLIENTES S.A.U|Met Miravitlles,S/N|17600|GIRONA|FIGUERES|APARCAMIENTO ÁEREO|2.956025|42.259029|22.00
ES*IBD*E222489|IBERDROLA CLIENTES S.A.U|Riaza,6|40003|SEGOVIA|SEGOVIA|APARCAMIENTO ÁEREO|-4.10448|40.958385|22.00
ES*IBD*E222988|IBERDROLA CLIENTES S.A.U|Jose Simo Marin,28|46870|VALENCIA|ONTINYENT|APARCAMIENTO ÁEREO|-0.603129|38.821027|22.00
ES*IBD*E227739|IBERDROLA CLIENTES S.A.U|Urizaharra,17|1212|ARABA|PEÑACERRADA|EN LA CALLE|-2.711892|42.643419|22.00
ES*IBD*E229001|IBERDROLA CLIENTES S.A.U|Canton,1|30205|MURCIA|CARTAGENA|APARCAMIENTO ÁEREO|-1.005881|37.613163|22.00
ES*IBD*E222729|IBERDROLA CLIENTES S.A.U|Del Papa Luna,8|12580|CASTELLON|BENICARLO|APARCAMIENTO ÁEREO|0.426806|40.412081|22.00
ES*IBD*E222950|IBERDROLA CLIENTES S.A.U|Montalban,S/N|14500|CORDOBA|PUENTE GENIL|APARCAMIENTO ÁEREO|-4.766096|37.396599|22.00
ES*IBD*E222917|IBERDROLA CLIENTES S.A.U|Jose Pueyo,S/N|39012|CANTABRIA|SANTANDER|APARCAMIENTO ÁEREO|-3.800226|43.481465|22.00
ES*IBD*E227779|IBERDROLA CLIENTES S.A.U|Sant Joan De Les Abadeses,S/N|17800|GIRONA|OLOT|APARCAMIENTO ÁEREO|2.47685|42.190702|22.00
ES*IBD*E228988|IBERDROLA CLIENTES S.A.U|Evarist Manero Molla,33|3578|ALICANTE|RELLEU|APARCAMIENTO ÁEREO|-0.310546|38.586899|22.00
ES*IBD*E222305|IBERDROLA CLIENTES S.A.U|Virgen Del Carmen,30|11204|CADIZ|ALGECIRAS|APARCAMIENTO ÁEREO|-5.451821|36.140588|22.00
ES*IBD*E222719|IBERDROLA CLIENTES S.A.U|Francisco Rivera Paquirri Mercadona,S/N|29640|MALAGA|FUENGIROLA|APARCAMIENTO ÁEREO|-4.617325|36.556333|22.00
ES*IBD*E222685|IBERDROLA CLIENTES S.A.U|Pablo Picasso,44|29300|MALAGA|ARCHIDONA|APARCAMIENTO ÁEREO|-4.378064|37.094475|22.00
ES*IBD*E235494|IBERDROLA CLIENTES S.A.U|48, Horteta,58|3600|ALICANTE|ELDA|EN LA CALLE|-0.789438|38.488151|60.00
ES*IBD*E222689|IBERDROLA CLIENTES S.A.U|Josep De Montagud,0|46792|VALENCIA|ALZIRA|APARCAMIENTO ÁEREO|-0.368857|39.100533|7.40
ES*IBD*E227692|IBERDROLA CLIENTES S.A.U|Santa Cruz De Mudela,4|13005|CIUDAD REAL|CIUDAD REAL|APARCAMIENTO ÁEREO|-3.928334|38.969499|22.00
ES*IBD*E222905|IBERDROLA CLIENTES S.A.U|Blasco De Garay,31|8202|BARCELONA|SABADELL|APARCAMIENTO ÁEREO|2.115911|41.544474|22.00
ES*IBD*E222711|IBERDROLA CLIENTES S.A.U|De Los Cortijos,S/N|29130|MALAGA|ALHAURIN DE LA TORRE|APARCAMIENTO ÁEREO|-4.543844|36.657812|22.00
ES*IBD*E222543|IBERDROLA CLIENTES S.A.U|Calvo Sotelo,S/N|33007|ASTURIAS|OVIEDO|EN LA CALLE|-5.8526|43.358|22.00
ES*IBD*E235400|IBERDROLA CLIENTES S.A.U|De La Argentina,N/A|33213|ASTURIAS|GIJON|APARCAMIENTO ÁEREO|-5.701656|43.538496|22.00
ES*IBD*E234783|IBERDROLA CLIENTES S.A.U|Paraguay,10|49600|ZAMORA|BENAVENTE|EN LA CALLE|-5.660266|42.003296|150.00
ES*IBD*E228754|IBERDROLA CLIENTES S.A.U|Condesa De Venadito,5|28027|MADRID|MADRID|APARCAMIENTO ÁEREO|-3.653894|40.444886|7.40
ES*IBD*E219737|IBERDROLA CLIENTES S.A.U|Zorrilla,1|47001|VALLADOLID|VALLADOLID|APARCAMIENTO ÁEREO|-4.729585|41.648072|22.00
ES*IBD*E250245|IBERDROLA CLIENTES S.A.U|Úbeda,0|23700|JAEN|LINARES|APARCAMIENTO EN SUPERFICIE|-3.624941|38.094089|22.00
ES*IBD*E250027|IBERDROLA CLIENTES S.A.U|Valle Inclan,0|36600|PONTEVEDRA|VILAGARCIA DE AROUSA|APARCAMIENTO EN SUPERFICIE|-8.771592|42.592671|22.00
ES*IBD*E249965|IBERDROLA CLIENTES S.A.U|Ecuador,32|46025|VALENCIA|VALENCIA|APARCAMIENTO EN SUPERFICIE|-0.386606|39.493086|22.00
ES*IBD*E251064|IBERDROLA CLIENTES S.A.U|Juan Polo (De),4|28211|MADRID|EL ESCORIAL|APARCAMIENTO ÁEREO|-4.126|40.54|22.00
ES*IBD*E249997|IBERDROLA CLIENTES S.A.U|Harald Flick,1|35019|LAS PALMAS|LAS PALMAS DE GRAN CANARIA|APARCAMIENTO EN SUPERFICIE|-15.447339|28.101841|22.00
ES*IBD*E250522|IBERDROLA CLIENTES S.A.U|Fresneda,8|28280|MADRID|EL ESCORIAL|APARCAMIENTO ÁEREO|-4.05|40.6|7.40
ES*JA1*E*CASTEJON|ESTACION SERVICIO JAIME I S.A. |CTA NAC 240 PK. 149.500|22310|Huesca|Castejón del Puente|APARCAMIENTO ÁEREO|0.15355359|41.9500039|50.00
